type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214813954,0,84,0,0,1214.99,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -1 10 -2 8 0 9 -1 9 2 8 2 11 3 9 1 7 2 8 3 8 2 8 2 8 1 8 0 8 2 7 1 7 1 5 3 6 2 7 3 6 1 5 2 7 2 6 3 5 2 5 0 0 0 6 0 5 0 6 0 4 0 5 0 5 0 5 0 5 -1 4 0 5 -1 5 -1 4 -1 3 -3 5 -3 4 -1 4 -3 4 -3 3 -3 4 -3 4 -4 4 -4 3 -4 4 -4 4 -5 2 -5 3 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214823088,0,84,0,0,1215,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 -1 14 1 12 0 13 1 11 1 13 2 12 3 10 4 10 3 9 4 12 3 10 3 9 3 9 3 9 4 9 3 9 5 8 4 8 4 8 3 7 4 7 3 7 3 8 3 8 2 9 2 0 0 7 1 7 1 8 1 6 0 8 1 7 0 7 1 7 0 7 -1 5 -1 7 -2 6 -1 6 -1 7 -2 6 -2 6 -3 6 -3 6 -4 6 -4 6 -3 6 -4 6 -4 6 -4 6 -6 5 -6 5 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214834748,0,84,0,0,1215.01,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -13 5 -14 4 -13 4 -14 3 -13 3 -13 1 -13 1 -12 0 -12 -1 -11 -1 -13 0 -12 0 -11 0 -11 0 -10 -1 -12 0 -11 -1 -10 -1 -10 -1 -9 -2 -9 -2 -9 -2 -9 -1 -10 -1 -9 0 -9 0 0 0 -8 -1 -8 1 -8 1 -8 1 -8 1 -8 1 -8 1 -7 1 -7 1 -7 1 -7 3 -7 3 -6 3 -5 3 -7 3 -7 4 -6 4 -6 4 -6 4 -6 4 -6 5 -5 5 -5 6 -4 7 -4 6 -4 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214855503,0,84,0,0,1215.03,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 -11 -9 -8 -8 -10 -10 -9 -7 -9 -7 -10 -6 -10 -3 -11 -4 -12 -4 -11 -4 -11 -5 -10 -5 -12 -3 -11 -2 -9 -2 -11 -3 -9 -1 -8 -3 -9 -2 -9 0 -9 -1 -10 -1 -10 -1 -9 -2 -8 -3 -9 0 0 -1 -8 -2 -8 -3 -8 -2 -7 -3 -8 -2 -7 -2 -7 -3 -7 -2 -6 -2 -7 -3 -7 -3 -6 -3 -6 -3 -6 -3 -6 -5 -5 -4 -6 -5 -6 -5 -5 -4 -5 -4 -7 -5 -6 -6 -6 -7 -6 -6 -6 -6 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-56,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214862902,0,84,0,0,1215.04,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -3 7 -4 7 -4 7 -4 7 -4 6 -5 7 -5 6 -6 5 -5 5 -5 5 -5 6 -5 5 -5 5 -5 5 -5 4 -5 5 -5 4 -5 3 -4 4 -5 4 -4 4 -5 4 -4 3 -4 4 -4 4 -4 4 0 0 -3 4 -3 4 -3 4 -3 4 -3 4 -3 4 -3 4 -2 3 -2 3 -2 3 -2 4 -1 3 -1 3 -1 4 -1 3 0 4 0 4 0 4 0 4 0 3 0 4 0 4 1 4 2 4 2 4 2 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214872847,0,84,0,0,1215.05,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 2 9 3 9 2 9 3 9 2 7 4 8 4 6 5 6 3 7 3 8 4 8 2 6 3 7 6 7 4 7 3 5 4 4 2 5 4 6 4 4 5 4 2 6 2 5 4 6 1 4 2 0 0 6 1 6 1 4 2 3 -1 5 3 4 2 4 1 4 0 4 0 5 -1 5 -1 5 0 5 0 5 -1 5 -2 4 -2 4 -3 5 -2 4 -2 3 -2 4 -3 3 -4 3 -5 4 -3 5 -5 4 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214883416,0,84,0,0,1215.06,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 -2 -12 -3 -10 -1 -12 -3 -11 -2 -11 -4 -12 -3 -10 -6 -9 -4 -9 -4 -10 -3 -9 -4 -8 -5 -9 -5 -9 -6 -8 -4 -7 -5 -7 -3 -7 -5 -9 -4 -7 -6 -7 -4 -8 -4 -7 -4 -7 -3 -7 -4 0 0 -7 -4 -7 -3 -8 -3 -6 -2 -6 -3 -7 -2 -7 -3 -6 -3 -6 -1 -6 -1 -7 0 -6 -1 -6 -1 -6 0 -6 0 -7 0 -6 1 -6 1 -7 1 -7 1 -6 1 -7 2 -7 2 -6 3 -7 3 -7 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214893014,0,84,0,0,1215.07,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -8 -11 -7 -12 -8 -11 -8 -12 -6 -12 -5 -12 -4 -12 -4 -12 -4 -12 -3 -11 -5 -12 -4 -11 -3 -11 -3 -11 -2 -11 -3 -11 -2 -10 -2 -9 -3 -10 -1 -10 -2 -9 -3 -9 -2 -8 -3 -9 -4 -9 -3 -9 0 0 -3 -8 -4 -8 -4 -8 -4 -7 -3 -8 -3 -8 -4 -7 -4 -7 -4 -6 -4 -6 -6 -5 -5 -5 -5 -5 -5 -5 -6 -5 -6 -5 -6 -4 -7 -5 -7 -5 -6 -3 -7 -4 -7 -3 -7 -3 -8 -2 -9 -3 -9 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214902786,0,84,0,0,1215.08,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 -6 7 -6 8 -4 7 -6 8 -3 7 -4 9 -2 10 -3 8 -4 7 -1 8 -4 9 -4 9 -2 7 -2 7 -2 8 -2 6 -2 7 0 6 -1 7 0 7 0 6 -2 5 -1 6 -2 6 -2 7 -2 0 0 5 -2 5 -1 5 -2 5 -2 5 -2 6 -2 5 -3 4 -3 4 -3 4 -3 4 -4 4 -3 3 -3 3 -4 4 -3 2 -4 3 -4 2 -5 3 -4 3 -5 2 -6 2 -5 3 -5 2 -6 1 -6 2 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-89,0,6,1,1219685212,0,84,0,0,1219.9,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 8 -6 9 -5 7 -7 7 -6 5 -9 6 -9 5 -7 7 -7 6 -9 6 -8 6 -8 5 -9 7 -7 7 -9 5 -7 6 -9 5 -8 2 -8 3 -9 2 -8 6 -8 3 -11 4 -10 4 -8 3 -9 4 0 0 -8 5 -7 5 -8 5 -6 4 -9 5 -8 4 -9 4 -7 5 -6 4 -8 5 -7 5 -7 5 -5 7 -6 7 -5 5 -6 7 -6 6 -7 7 -8 7 -5 7 -6 9 -6 8 -7 9 -6 9 -6 9 -5 10 0 0 0 0 0 0 0 0 0 0 ]
