type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245776070,0,84,0,0,1245.97,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 3 7 3 6 3 7 3 6 3 6 5 5 5 5 5 5 4 4 4 5 5 5 4 4 5 4 4 4 5 4 4 3 5 3 4 3 4 4 4 3 4 3 4 2 3 3 4 3 4 3 3 0 0 3 3 3 2 4 3 3 2 4 3 4 2 4 2 4 2 4 1 3 2 5 1 5 2 4 1 4 1 5 1 5 1 5 0 5 0 5 0 5 0 6 0 6 0 6 0 6 -1 7 -1 6 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-52,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245779305,0,84,0,0,1245.98,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -4 -8 -4 -8 -4 -8 -4 -9 -3 -7 -3 -8 -2 -8 -2 -8 -1 -7 0 -7 -2 -8 -2 -8 -2 -7 -1 -7 -1 -7 -1 -7 -1 -7 0 -6 0 -6 0 -6 0 -6 -1 -6 0 -6 0 -7 0 -6 -1 -6 0 0 -1 -6 -1 -5 -1 -5 -2 -5 -1 -5 -1 -5 -2 -5 -2 -5 -2 -5 -3 -5 -3 -5 -3 -5 -3 -5 -3 -5 -3 -5 -4 -5 -4 -5 -4 -4 -5 -6 -4 -5 -5 -5 -5 -5 -5 -5 -6 -5 -6 -5 -6 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245780144,0,84,0,0,1245.98,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -7 -5 -6 -4 -7 -6 -7 -3 -7 -4 -8 -3 -7 -1 -7 -1 -8 -2 -8 -1 -8 -2 -6 -2 -8 0 -8 -1 -6 0 -7 -2 -7 0 -5 -1 -7 -1 -6 0 -5 0 -6 0 -7 0 -5 -2 -6 -2 -7 0 0 -1 -5 -1 -5 -2 -5 -1 -4 -2 -5 -2 -5 -2 -6 -2 -5 -3 -4 -2 -4 -4 -4 -3 -5 -3 -5 -3 -4 -3 -5 -4 -4 -4 -4 -5 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -4 -6 -5 -6 -5 -6 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245780579,0,84,0,0,1245.99,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 1 -8 0 -9 1 -8 -2 -8 -1 -9 -3 -7 -3 -7 -2 -8 -1 -9 -3 -8 -1 -7 -3 -10 -3 -7 -1 -6 -4 -7 -2 -7 -4 -5 -2 -7 -4 -5 -3 -5 -1 -7 -2 -7 -2 -6 0 -5 -1 -7 -2 0 0 -4 -1 -6 0 -6 -1 -5 0 -6 -1 -5 0 -6 0 -5 0 -5 1 -6 1 -6 1 -6 1 -5 3 -5 2 -5 2 -6 2 -4 3 -6 3 -5 3 -4 4 -5 4 -6 4 -6 4 -5 5 -6 5 -5 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245782117,0,84,0,0,1245.99,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 0 7 0 7 2 6 0 5 2 5 2 6 3 7 3 6 2 4 3 6 3 6 3 5 4 4 3 4 3 5 4 4 3 3 3 3 3 3 4 4 3 4 2 3 3 4 2 5 2 4 3 0 0 3 2 4 2 4 1 4 1 4 1 4 2 4 1 4 1 4 1 4 1 5 0 4 1 4 1 4 0 5 1 5 -1 6 0 4 0 6 0 5 -1 6 -1 5 0 6 0 6 -2 6 -1 6 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245786924,0,84,0,0,1246,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 -4 7 -3 7 -3 7 -3 7 -2 8 -2 7 -1 7 0 6 -1 6 0 7 -1 7 -1 6 0 6 -1 6 0 6 -1 6 0 6 0 5 1 6 0 5 1 5 0 5 1 5 0 5 0 5 -1 0 0 4 -1 5 -1 5 -1 4 -2 5 -1 4 -2 4 -2 4 -2 4 -2 4 -2 4 -3 4 -3 4 -3 4 -3 4 -3 4 -4 4 -5 5 -4 4 -4 4 -5 4 -5 4 -4 4 -5 4 -6 4 -6 4 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245811367,0,84,0,0,1246,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -8 0 -7 1 -8 0 -8 0 -8 -2 -6 -1 -7 -3 -8 -2 -7 -2 -7 -3 -8 -1 -8 -2 -7 -3 -6 -3 -6 -3 -7 -3 -5 -2 -5 -3 -5 -3 -5 -4 -5 -4 -6 -3 -4 -3 -6 -2 -6 -2 -6 -2 0 0 -5 -2 -5 -2 -5 -1 -5 -1 -5 -1 -5 -2 -6 -1 -5 -1 -5 -1 -5 -1 -6 0 -5 0 -5 0 -5 0 -5 0 -5 1 -6 0 -5 1 -7 1 -7 1 -6 2 -6 1 -7 1 -7 2 -6 3 -7 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245825856,0,84,0,0,1246.01,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 10 2 10 2 9 1 10 0 9 -1 10 -1 10 -3 9 -2 9 -1 8 -2 9 -1 9 -2 8 -2 7 -3 7 -2 8 -2 8 -3 6 -3 6 -3 7 -3 6 -3 6 -2 5 -2 6 -1 6 -1 6 0 0 -2 6 -1 5 0 6 0 5 0 5 -1 6 0 5 0 5 1 5 0 5 1 6 1 5 2 6 2 5 2 5 3 6 4 5 3 6 3 5 2 5 4 6 4 6 4 6 5 6 5 6 5 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245831537,0,84,0,0,1246.01,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 -9 -2 -9 -1 -8 -1 -8 -1 -9 -1 -9 3 -8 1 -9 1 -9 1 -6 0 -7 1 -8 2 -7 2 -6 2 -7 2 -7 2 -7 3 -6 2 -6 3 -6 2 -6 2 -7 2 -5 0 -5 1 -5 2 -6 0 0 2 -4 0 -6 0 -6 2 -5 1 -6 0 -6 1 -7 -1 -5 0 -6 -1 -5 -1 -5 -1 -5 -1 -5 -1 -4 -1 -7 -3 -6 -1 -6 -1 -5 -3 -7 -2 -8 -4 -6 -2 -7 -3 -7 -4 -6 -4 -6 -4 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245840553,0,84,0,0,1246.02,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 -7 -7 -7 -7 -7 -7 -9 -5 -8 -4 -9 -4 -9 -3 -8 -4 -8 -3 -8 -4 -8 -4 -8 -3 -8 -3 -8 -3 -8 -3 -8 -2 -8 -2 -7 -2 -8 -1 -7 -2 -7 -2 -7 -2 -6 -2 -7 -3 -6 -3 -7 0 0 -2 -6 -3 -5 -3 -6 -3 -5 -3 -5 -3 -6 -3 -5 -3 -5 -4 -5 -4 -4 -5 -4 -4 -5 -5 -4 -4 -4 -5 -4 -6 -5 -6 -4 -6 -4 -7 -4 -6 -3 -7 -4 -7 -4 -7 -4 -8 -3 -8 -3 -8 -3 0 0 0 0 0 0 0 0 0 0 ]
